sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
hs	0	0	0	NA	1.529487	5.642355	0.060256	0.794872	18	-4.112868	-16.470513	-12.357645	1.469231	-4.847483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.044597	0.1825	0.0225	0.2425	0.123288	NA	NA	NA	NA	NA	NA	NA	NA	0.139780814055	0.176211075943	0.0075693	0.0093743
hs	0.8	0.2	0.8	0.727273	9.45	16.456869	11.216667	10.333333	33	-7.006869	-23.55	-16.543131	-1.766667	-6.123536	2.868952	6.952643	7.131048	5	19	-4.083692	-16.131048	-12.047357	-4.262097	-1.952643	0.18019	0.15875	0.018125	0.19625	0.114173	0.0779415	0.0087493	106.618	19.1607	2.18698484813	0.0691922	1.71639104669	87.4573	0.484740945723	0.540462862374	0.0144774	0.0153665
hs	1	0	1	1	0.65	3.056276	3.914103	2.282051	11	-2.406276	-10.35	-7.943724	-3.264103	-0.774224	0.65	3.056276	3.914103	2.282051	11	-2.406276	-10.35	-7.943724	-3.264103	-0.774224	0.500329	0.72625	0.00375	0.76875	0.005164	NA	NA	NA	NA	NA	NA	NA	NA	2.35163543233	2.36942569175	0.2267694	0.2302205
hs	0.925	0.075	0.4	0.165483	4.780769	10.344318	17.937179	11.358974	14	-5.563548	-9.219231	-3.655682	-13.15641	1.014657	3.423423	7.905026	7.632132	5.527778	13	-4.481603	-9.576577	-5.094974	-4.208709	-2.377248	0.202069	0.13	0.04	0.19	0.307692	0.0286151	0.101682	62.7462	145.167	-1.26791574571	0.0730669	-0.838786785424	82.4208	0.592372697678	0.512865041098	0.0103552	0.0092231
hs	0.875	0.125	0.85	0.752849	3.384615	8.228434	6.358974	4.871795	20	-4.843819	-16.615385	-11.771566	-2.974359	-3.35664	1.630252	5.099303	2.016807	1.823529	12	-3.469051	-10.369748	-6.900697	-0.386555	-3.275773	0.073866	0.18375	0.02375	0.24375	0.129252	NA	NA	91.4748	63.9	NA	NA	0.35874416313	27.5748	0.778660852542	0.85399702253	0.0199991	0.0198891
hs	0	0	0	NA	2.889744	8.933729	3.879487	3.384615	26	-6.043985	-23.110256	-17.066271	-0.989744	-5.549113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.028797	0.0525	0.036875	0.0775	0.702381	NA	NA	NA	NA	NA	NA	NA	NA	-0.333923328826	-0.26429521195	0.0156086	0.0119625
hs	0.975	0.025	0.9625	0.926875	2.587179	8.933729	25.310256	13.948718	18	-6.346549	-15.412821	-9.066271	-22.723077	5.014989	1.381916	4.257431	4.039136	2.710526	12	-2.875514	-10.618084	-7.742569	-2.65722	-1.546904	0.419462	0.2325	0.051875	0.4025	0.223118	NA	NA	NA	NA	NA	NA	NA	NA	1.8414455085	1.78009472663	0.0570166	0.0559706
hs	0	0	0	NA	1.532051	5.877453	0.057692	0.794872	20	-4.345402	-18.467949	-14.122547	1.474359	-5.082581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125955	0.24375	0.018125	0.315	0.074359	NA	NA	NA	NA	NA	NA	NA	NA	-0.0769250787975	-0.0460072747115	0.0026188	0.0015301
hs	0.975	0.025	0.975	0.962963	1.189744	4.937061	19.323077	10.25641	10	-3.747317	-8.810256	-5.062939	-18.133333	5.31935	0.45614	1.655668	1.859649	1.157895	5	-1.199527	-4.54386	-3.344332	-1.403509	-0.497773	0.516177	0.57125	0.00875	0.64625	0.015317	NA	NA	NA	NA	NA	NA	NA	NA	1.60144533023	1.77660359601	0.0829277	0.0862923
hs	0	0	0	NA	2.741026	5.877453	0.438462	1.589744	12	-3.136428	-9.258974	-6.122547	2.302564	-4.28771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.031687	0.09125	0.05125	0.14125	0.561644	NA	NA	NA	NA	NA	NA	NA	NA	-0.414461904263	-0.0815412801633	0.0159112	0.002551
hs	0.05	0.05	0.05	0.033898	13.134615	13.400593	9.070513	11.102564	15	-0.265978	-1.865385	-1.599407	4.064103	-2.298029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.095187	0.04625	0.03625	0.06125	0.783784	0.0531796	0.00599948	125.5	21.4211	2.18200206536	0.04718012	1.767929341	104.0789	-0.305207319905	-0.519834246431	0.00191386	0.0038003
hs	0.9	0.1	-0.0125	0.031693	5.158974	12.695299	7.148718	6.153846	26	-7.536324	-20.841026	-13.304701	-1.989744	-6.541453	3.626984	8.19913	0.315873	1.971429	17	-4.572146	-13.373016	-8.80087	3.311111	-6.227701	0.131606	0.0825	0.031875	0.1275	0.386364	0.0242359	0.0142779	48.2095	31	0.529122117707	0.009958	0.441568892586	17.2095	-0.564596511007	-0.44496535041	0.0153432	0.0114779
hs	0.75	0.25	0.75	0.666667	10.861538	13.165495	19.6	15.230769	14	-2.303957	-3.138462	-0.834505	-8.738462	2.065274	1.02069	2.524198	0.082759	0.551724	7	-1.503509	-5.97931	-4.475802	0.937931	-1.972474	0.268289	0.2075	0.026875	0.2925	0.129518	0.0603959	0.0205845	118.013	50.0556	1.07638285645	0.0398114	0.857660400275	67.9574	0.59214803216	0.54565899244	0.0121063	0.0116882
hs	1	0	1	1	0.689744	2.586079	0.028205	0.358974	9	-1.896336	-8.310256	-6.413921	0.661538	-2.227105	0.689744	2.586079	0.028205	0.358974	9	-1.896336	-8.310256	-6.413921	0.661538	-2.227105	0.00108	0.46875	0.013125	0.57	0.028	NA	NA	NA	NA	NA	NA	NA	NA	1.95644847563	1.98868649961	0.06064792	0.06096467
hs	1	0	0.9875	0.963878	0.892308	3.76157	0.030769	0.461538	15	-2.869262	-14.107692	-11.23843	0.861538	-3.300032	0.892308	3.76157	0.030769	0.461538	15	-2.869262	-14.107692	-11.23843	0.861538	-3.300032	0.000752	0.40125	0.010625	0.46375	0.02648	NA	NA	NA	NA	NA	NA	NA	NA	2.12537983274	1.69474662255	0.0748967	0.0694315
hs	1	0	0.275	0.115028	3.326923	8.933729	0.211538	1.769231	19	-5.606806	-15.673077	-10.066271	3.115385	-7.164498	3.326923	8.933729	0.211538	1.769231	19	-5.606806	-15.673077	-10.066271	3.115385	-7.164498	0.024406	0.07875	0.028125	0.10125	0.357143	NA	NA	NA	NA	NA	NA	NA	NA	0.451183846588	0.0267898096167	0.0092542	0.0007147
hs	0.875	0.125	0.875	0.823529	4.761538	8.933729	8.571795	6.666667	20	-4.17219	-15.238462	-11.066271	-3.810256	-2.267062	2.773109	6.070599	6.403361	4.588235	15	-3.297489	-12.226891	-8.929401	-3.630252	-1.482363	0.116643	0.16375	0.023125	0.22	0.141221	0.0409909	0.0227903	102.239	61.85	0.587015084011	0.0182006	0.502601110835	40.389	0.99631095168	0.992719458562	0.017881	0.0178147
hs	0.25	0.25	0.25	0.181818	15.74359	15.516476	13.076923	14.410256	16	0.227113	-0.25641	-0.483524	2.666667	-1.10622	6.844444	6.362744	10.488889	8.666667	3	0.481701	3.844444	3.362744	-3.644444	2.303923	0.177878	0.04625	0.03625	0.06125	0.783784	0.036201	0.00748798	76.4889	23.7563	1.57578767453	0.02871302	1.1692978738	52.7326	-0.723031175483	-0.692791450953	0.00544863	0.00493089
hs	0	0	0	NA	40.292308	31.503149	33.246154	36.769231	30	8.789159	10.292308	1.503149	7.046154	5.266082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.255801	0.0575	0.026875	0.075	0.467391	NA	NA	NA	NA	NA	NA	NA	NA	-0.854100878695	-0.597798895524	0.01072977	0.00558226
hs	0.1	0.1	-0.075	0.009804	21.085897	20.453537	23.170513	22.128205	23	0.63236	-1.914103	-2.546463	-2.084615	1.674668	1	1.090909	1.666667	1.333333	1	-0.090909	0	0.090909	-0.666667	0.242424	0.217885	0.0525	0.0425	0.0725	0.809524	0.0969831	0.00771332	163.25	25.9794	2.53158803203	0.08926978	1.83797885187	137.2706	-0.703497034135	-0.515530644824	0.00642003	0.00404049
hs	0.825	0.175	0.825	0.758621	9.115385	14.340986	27.397436	18.25641	19	-5.225601	-9.884615	-4.659014	-18.282051	3.915425	3.07197	7.638299	12.99053	8.03125	9	-4.566329	-5.92803	-1.361701	-9.918561	0.392951	0.232975	0.1625	0.021875	0.2	0.134615	0.0486273	0.00595157	110.434	27.5714	2.10053005129	0.04267573	1.38763905386	82.8626	1.15080444294	1.34296575718	0.01756433	0.01842477
hs	0.175	0.175	0.175	0.123894	8.064103	10.109219	5.679487	6.871795	14	-2.045117	-5.935897	-3.890781	2.384615	-3.237425	0.285714	0.408163	0.047619	0.166667	1	-0.122449	-0.714286	-0.591837	0.238095	-0.241497	0.105933	0.0675	0.045	0.0975	0.666667	0.162928	0.0111353	158.5	29.3835	2.68318814301	0.1517927	1.68532130101	129.1165	-0.665201260656	-0.583739109179	0.00729566	0.00608747
hs	0	0	0	NA	2.487179	6.582748	0.179487	1.333333	17	-4.095568	-14.512821	-10.417252	2.307692	-5.249414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.063441	0.1175	0.041875	0.1725	0.356383	NA	NA	NA	NA	NA	NA	NA	NA	-0.402066784867	-0.0653974802818	0.0190035	0.0024233
hs	0	0	0	NA	2.944872	8.463533	0.183333	1.564103	20	-5.518661	-17.055128	-11.536467	2.761538	-6.89943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015875	0.04375	0.038125	0.055	0.871429	NA	NA	NA	NA	NA	NA	NA	NA	-0.330265414417	-0.03981557741	0.0081433	0.000837
hs	0.2	0.2	0.1875	0.114114	17.314103	20.688635	12.480769	14.897436	29	-3.374533	-11.685897	-8.311365	4.833333	-5.791199	5.714286	6.556474	6.857143	6.285714	9	-0.842188	-3.285714	-2.443526	-1.142857	-0.27076	0.127818	0.04375	0.03375	0.05875	0.771429	0.0333037	0.00757796	84.8929	24.1774	1.48042446778	0.02572574	1.2559721495	60.7155	-0.970230195219	-1.18218451049	0.00976821	0.01463126
hs	0	0	0	NA	9.019231	12.930397	15.134615	12.076923	14	-3.911166	-4.980769	-1.069603	-6.115385	-0.853474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.160511	0.05875	0.03625	0.08125	0.617021	NA	NA	NA	NA	NA	NA	NA	NA	0.385230362716	0.017879619481	0.0054085	0.0003004
hs	0.9	0.1	0.8875	0.821231	4.042308	10.109219	8.829487	6.435897	23	-6.066912	-18.957692	-12.890781	-4.787179	-3.673322	1.888889	4.823018	1.996825	1.942857	12	-2.934129	-10.111111	-7.176982	-0.107937	-2.880161	0.123421	0.13375	0.028125	0.1825	0.21028	0.0392951	0.0103584	95.7817	27.6667	1.33330204442	0.0289367	1.24184211982	68.115	1.11703422619	1.06536806362	0.01907357	0.01877397
hs	0	0	0	NA	3.95641	6.582748	11.325641	7.641026	10	-2.626337	-6.04359	-3.417252	-7.369231	1.058278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.398981	0.16375	0.04125	0.25125	0.251908	NA	NA	NA	NA	NA	NA	NA	NA	-0.279545818076	0.0113978218554	0.0231302	0.0008084
hs	0	0	0	NA	1.838462	4.937061	0.110256	0.974359	10	-3.098599	-8.161538	-5.062939	1.728205	-3.962702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.151998	0.21	0.029375	0.27375	0.139881	NA	NA	NA	NA	NA	NA	NA	NA	0.0581797451236	-0.0583536440521	0.0015555	0.0016818
hs	0.825	0.175	0.7625	0.601412	7.796154	14.340986	35.126923	21.461538	19	-6.544832	-11.203846	-4.659014	-27.330769	7.120553	1.018939	3.449554	0.043561	0.53125	11	-2.430615	-9.981061	-7.550446	0.975379	-2.918304	0.258513	0.3725	0.0125	0.4325	0.033557	0.0667177	0.0324172	125.803	38.7619	0.721781138897	0.0343005	1.17727938593	87.0411	1.38014886785	1.30148891586	0.030439	0.028364
hs	0	0	0	NA	3.989744	12.225103	0.215385	2.102564	32	-8.235359	-28.010256	-19.774897	3.774359	-10.122538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001608	0.04125	0.035625	0.0525	0.863636	NA	NA	NA	NA	NA	NA	NA	NA	-0.398416428578	-0.251553930372	0.009382	0.0055061
hs	0.975	0.025	0.95	0.893486	1.758974	7.052944	7.882051	4.820513	24	-5.293969	-22.241026	-16.947056	-6.123077	-2.232431	1.033738	3.547859	0.071525	0.552632	13	-2.514121	-11.966262	-9.452141	0.962213	-2.995227	0.138788	0.3275	0.025	0.465	0.076336	NA	NA	NA	NA	NA	NA	NA	NA	1.82802818823	1.52480288953	0.0619293	0.0568382
hs	0	0	0	NA	2.112821	6.112551	1.989744	2.051282	16	-3.999731	-13.887179	-9.887449	0.123077	-4.061269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101213	0.11875	0.043125	0.1875	0.363158	NA	NA	NA	NA	NA	NA	NA	NA	0.0238140496494	0.00342795872534	0.0009087	0.000131
hs	0	0	0	NA	10.59359	12.930397	8.534615	9.564103	16	-2.336807	-5.40641	-3.069603	2.058974	-3.366294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.178959	0.06125	0.045625	0.08625	0.744898	NA	NA	NA	NA	NA	NA	NA	NA	0.255489470897	0.262412764759	0.00278717	0.00276497
hs	0.025	0.025	-0.05	0.010114	20.242308	21.864126	26.885897	23.564103	25	-1.621818	-4.757692	-3.135874	-6.64359	1.699977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.179974	0.04875	0.03875	0.06375	0.794872	NA	NA	NA	NA	NA	NA	NA	NA	0.130153345012	-0.00323055178988	0.00117519	3.184e-05
hs	0.825	0.175	-0.175	0.123894	3.453846	8.463533	3.623077	3.538462	19	-5.009686	-15.546154	-10.536467	-0.169231	-4.925071	2.795455	7.391902	2.142045	2.46875	17	-4.596448	-14.204545	-9.608098	0.653409	-4.923152	0.035716	0.0725	0.0325	0.1025	0.448276	0.0444304	0.0644989	66.0426	83.4286	-0.372724249559	0.0200685	-0.233691187883	17.386	0.0927799024956	-0.442805101186	0.0026213	0.0164918
hs	0.975	0.025	-0.025	0.016807	3.608974	10.814514	13.878205	8.74359	27	-7.205539	-23.391026	-16.185486	-10.269231	-2.070924	2.877193	7.095718	0.22807	1.552632	18	-4.218525	-15.122807	-10.904282	2.649123	-5.543086	0.22409	0.06375	0.048125	0.08875	0.754902	NA	NA	NA	NA	NA	NA	NA	NA	-0.687916561046	-0.772682643326	0.0392358	0.0452259
hs	0.975	0.025	0.95	0.893486	1.734615	7.052944	30.932051	16.333333	13	-5.318328	-11.265385	-5.947056	-29.197436	9.28039	1.068826	4.493955	15.615385	8.342105	10	-3.425129	-8.931174	-5.506045	-14.546559	3.848151	0.532644	0.5725	0.01	0.685	0.017467	NA	NA	NA	NA	NA	NA	NA	NA	1.95619576481	1.93296216139	0.1227633	0.1194306
hs	0	0	0	NA	1.50641	5.642355	0.083333	0.794872	21	-4.135945	-19.49359	-15.357645	1.423077	-4.847483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001114	0.22375	0.02125	0.31375	0.094972	NA	NA	NA	NA	NA	NA	NA	NA	-0.345214929494	-0.378263326986	0.0235542	0.0267789
hs	0.875	0.125	0.875	0.823529	4.205128	10.579416	17.538462	10.871795	18	-6.374287	-13.794872	-7.420584	-13.333333	0.292379	1.815126	5.342127	5.94958	3.882353	12	-3.527001	-10.184874	-6.657873	-4.134454	-1.459774	0.180497	0.1375	0.031875	0.2025	0.231818	0.0634722	0.0709437	97.9403	40.5	-0.111284589975	0.0074715	0.883056135257	57.4403	1.031356223	0.753116266841	0.025349	0.0217854
hs	0.975	0.025	0.9625	0.926875	1.214103	3.291374	5.60641	3.410256	5	-2.077271	-3.785897	-1.708626	-4.392308	0.118883	1.052632	3.074811	3.842105	2.447368	5	-2.02218	-3.947368	-1.925189	-2.789474	-0.627443	0.039394	0.375	0.015	0.435	0.04	NA	NA	NA	NA	NA	NA	NA	NA	0.743995855151	1.06449760871	0.0219675	0.026462
hs	0.425	0.425	-0.575	0.474227	22.25641	20.453537	22.871795	22.564103	25	1.802873	-2.74359	-4.546463	-0.615385	2.110566	3.397059	7.099061	17.352941	10.375	12	-3.702002	-8.602941	-4.900939	-13.955882	3.275939	0.223692	0.05875	0.043125	0.09	0.734043	0.0608287	0.0109427	109.544	27.253	1.7153891498	0.049886	1.39116268824	82.291	-1.34126499363	-1.12231835828	0.0411679	0.0280186
hs	0	0	0	NA	1.748718	5.407257	0.097436	0.923077	16	-3.658539	-14.251282	-10.592743	1.651282	-4.48418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.045669	0.165	0.024375	0.24	0.147727	NA	NA	NA	NA	NA	NA	NA	NA	-0.0455964920847	-0.102848721055	0.0022616	0.0052641
hs	0.5	0.5	0.5	0.4	17.032051	22.099224	16.044872	16.538462	38	-5.067173	-20.967949	-15.900776	0.987179	-5.560762	3.6	6.201131	8.610526	6.105263	7	-2.601131	-3.4	-0.798869	-5.010526	-0.095868	0.138497	0.095	0.019375	0.1225	0.203947	0.0917679	0.00848428	132.139	24.3421	2.38104752382	0.08328362	1.69164703727	107.7969	0.196962480043	-0.000539021872972	0.0022719	7.3e-06
hs	0	0	0	NA	16.329487	15.986673	15.926923	16.128205	17	0.342815	-0.670513	-1.013327	0.402564	0.141533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.221617	0.0575	0.041875	0.07625	0.728261	NA	NA	NA	NA	NA	NA	NA	NA	-0.220736957479	-0.616631557412	0.00157957	0.0058642
hs	0.8	0.2	-0.1625	0.081735	6.564103	10.579416	8.512821	7.538462	22	-4.015313	-15.435897	-11.420584	-1.948718	-3.040954	2.868952	8.442496	5.711694	4.290323	23	-5.573544	-20.131048	-14.557504	-2.842742	-4.152173	0.079732	0.07125	0.03125	0.10125	0.438596	NA	NA	64.0071	81.0357	NA	NA	-0.235895783609	17.0286	-0.387943943433	-0.683176562271	0.008813	0.0189391
hs	0	0	0	NA	2.770513	7.993336	4.05	3.410256	16	-5.222823	-13.229487	-8.006664	-1.279487	-4.58308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.112263	0.145	0.0225	0.18	0.155172	NA	NA	NA	NA	NA	NA	NA	NA	0.33135770907	0.278638109574	0.0105458	0.0090779
hs	0	0	0	NA	1.324359	4.466864	0.060256	0.692308	13	-3.142505	-11.675641	-8.533136	1.264103	-3.774557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.203923	0.32	0.0175	0.4025	0.054688	NA	NA	NA	NA	NA	NA	NA	NA	0.109796047973	0.251127815254	0.0055454	0.0118143
hs	0.8	0.2	0.6375	0.389333	7.24359	9.874121	12.551282	9.897436	13	-2.630532	-5.75641	-3.125879	-5.307692	0.023315	4.163306	7.945878	12.159274	8.16129	9	-3.782572	-4.836694	-1.054122	-7.995968	0.215412	0.189084	0.0975	0.035	0.1475	0.358974	0.0548368	0.0157707	65.875	26.7679	1.24620771335	0.0390661	0.900555598428	39.1071	0.683484322448	0.581572222069	0.0150792	0.0130601
hs	0.95	0.05	0.9125	0.823094	2.103846	6.347649	13.024359	7.564103	12	-4.243803	-9.896154	-5.652351	-10.920513	1.216453	0.778094	2.856064	3.816501	2.297297	9	-2.07797	-8.221906	-6.143936	-3.038407	-0.558767	0.312205	0.53625	0.010625	0.645	0.019814	0.163881	0.0305235	130.235	40	1.68064367595	0.1333575	1.18046105674	90.235	1.51089563582	1.27250839417	0.0966161	0.0943205
hs	0.65	0.35	0.65	0.553191	6.025641	11.754906	25.871795	15.948718	25	-5.729265	-18.974359	-13.245094	-19.846154	4.193812	0.378462	1.04823	0.021538	0.2	3	-0.669768	-2.621538	-1.95177	0.356923	-0.84823	0.288928	0.29125	0.015625	0.34375	0.053648	0.095335	0.0126649	150.272	36.8791	2.01856261687	0.0826701	1.40480199041	113.3929	0.803217858382	0.626631328745	0.0159348	0.0138381
hs	0	0	0	NA	2.638462	8.228434	0.130769	1.384615	20	-5.589973	-17.361538	-11.771566	2.507692	-6.843819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.030924	0.0775	0.026875	0.1	0.346774	NA	NA	NA	NA	NA	NA	NA	NA	-0.385083562761	-0.114254804673	0.0134505	0.0033568
hs	0.025	0.025	-0.05	0.040455	22.161538	24.215107	29.325641	25.74359	29	-2.053569	-6.838462	-4.784893	-7.164103	1.528483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.170496	0.03375	0.028125	0.04125	0.833333	NA	NA	NA	NA	NA	NA	NA	NA	-0.622034230581	-0.531391442608	0.00671964	0.00548483
hs	1	0	1	1	0.692308	2.821178	11.717949	6.205128	5	-2.12887	-4.307692	-2.178822	-11.025641	3.383951	0.692308	2.821178	11.717949	6.205128	5	-2.12887	-4.307692	-2.178822	-11.025641	3.383951	0.665421	0.7275	0.005	0.8125	0.006873	NA	NA	NA	NA	NA	NA	NA	NA	2.05504152879	2.02400386686	0.1511966	0.1504964
hs	0.025	0.025	0.025	0.016807	13.244872	16.691967	8.344872	10.794872	22	-3.447095	-8.755128	-5.308033	4.9	-5.897095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.182756	0.04375	0.038125	0.055	0.871429	NA	NA	NA	NA	NA	NA	NA	NA	-0.44360952854	-0.465756046606	0.00454426	0.00498317
hs	1	0	0.8375	0.635877	1.553846	4.466864	0.087179	0.820513	10	-2.913018	-8.446154	-5.533136	1.466667	-3.646352	1.553846	4.466864	0.087179	0.820513	10	-2.913018	-8.446154	-5.533136	1.466667	-3.646352	0.057244	0.18875	0.02875	0.24875	0.152318	NA	NA	NA	NA	NA	NA	NA	NA	1.15455506016	1.45254128526	0.0241023	0.02711407
hs	0	0	-0.1625	0.087707	10.657692	13.635691	5.188462	7.923077	25	-2.977999	-14.342308	-11.364309	5.469231	-5.712614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.078597	0.055	0.0325	0.0775	0.590909	NA	NA	NA	NA	NA	NA	NA	NA	0.358576218809	0.330850977685	0.00407702	0.0037198
hs	0.925	0.075	0.9125	0.855584	4.926923	13.400593	27.124359	16.025641	28	-8.47367	-23.073077	-14.599407	-22.197436	2.625048	1.777778	5.988656	4.055556	2.916667	20	-4.210878	-18.222222	-14.011344	-2.277778	-3.07199	0.259555	0.185	0.0625	0.3425	0.337838	0.0509396	0.0205073	120.216	39.8333	0.909859696827	0.0304323	1.10458687884	80.3827	1.24359219122	1.03063875506	0.02314603	0.0217181
hs	0.925	0.075	0.8625	0.727106	4.476923	13.400593	25.471795	14.974359	31	-8.92367	-26.523077	-17.599407	-20.994872	1.573766	1.384384	4.790925	7.837838	4.611111	11	-3.406541	-9.615616	-6.209075	-6.453453	-0.179814	0.294521	0.1825	0.0225	0.2425	0.123288	0.0803147	0.00508957	107.041	3.33333	2.75875932009	0.07522513	3.46924013431	103.70767	1.0279629701	1.16837883222	0.0336974	0.0364575
hs	0.825	0.175	0.8125	0.722982	9.662821	14.105888	37.875641	23.769231	17	-4.443067	-7.337179	-2.894112	-28.212821	9.663343	3.098485	9.11668	25.401515	14.25	15	-6.018195	-11.901515	-5.88332	-22.30303	5.13332	0.268794	0.06	0.0375	0.0825	0.625	0.0428401	0.0388656	82.4905	59.3095	0.097365039226	0.0039745	0.329913639662	23.181	0.586243280652	0.580785066496	0.0104135	0.0099668
hs	0	0	0	NA	2.214103	4.701963	0.196154	1.205128	8	-2.48786	-5.785897	-3.298037	2.017949	-3.496834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.040553	0.12625	0.03625	0.18625	0.287129	NA	NA	NA	NA	NA	NA	NA	NA	-0.0529043885258	-0.179855734236	0.002643	0.0099131
hs	0	0	0	NA	2.128205	6.347649	0.128205	1.128205	18	-4.219444	-15.871795	-11.652351	2	-5.219444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.040123	0.14	0.034375	0.205	0.245536	NA	NA	NA	NA	NA	NA	NA	NA	0.0315544803547	-0.0227041037232	0.0013041	0.0009713
hs	0.8	0.2	0.8	0.727273	5.682051	9.168827	17.394872	11.538462	19	-3.486776	-13.317949	-9.831173	-11.712821	2.369635	1.421371	4.966174	7.804435	4.612903	14	-3.544803	-12.578629	-9.033826	-6.383065	-0.353271	0.173086	0.185	0.025	0.265	0.135135	NA	NA	100.344	50.7857	NA	NA	0.680989463828	49.5583	0.342430479249	0.225776800355	0.0112146	0.0073528
hs	0	0	0	NA	3.45641	9.639023	2.082051	2.769231	23	-6.182613	-19.54359	-13.360977	1.374359	-6.869792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.021115	0.05	0.034375	0.06875	0.6875	NA	NA	NA	NA	NA	NA	NA	NA	-0.191158318134	-0.0284553659198	0.0050464	0.0006763
hs	0.05	0.05	0.05	0.033898	21.65	27.036285	24.555128	23.102564	24	-5.386285	-2.35	3.036285	-2.905128	-3.93372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.117244	0.0475	0.031875	0.06625	0.671053	0.0577178	0.00535633	146.5	32.5583	2.37728657907	0.05236147	1.50399309999	113.9417	-0.231763378873	-0.0415366719793	0.00129611	0.00018817
hs	0	0	0	NA	2.371795	8.933729	0.089744	1.230769	29	-6.561934	-26.628205	-20.066271	2.282051	-7.70296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.041193	0.08375	0.02125	0.10875	0.253731	NA	NA	NA	NA	NA	NA	NA	NA	-0.441860845136	-0.530886737748	0.0161041	0.0203844
hs	0.1	0.1	-0.2125	0.068966	17.769231	22.56942	18.846154	18.307692	28	-4.800189	-10.230769	-5.43058	-1.076923	-4.261728	3.833333	3.818182	4.833333	4.333333	3	0.015152	0.833333	0.818182	-1	0.515152	0.127108	0.04125	0.03125	0.05625	0.757576	NA	NA	72.5	30.4159	NA	NA	0.868621063863	42.0841	-0.458285545637	-0.166866001314	0.0048868	0.00148925
hs	0.875	0.125	0.85	0.754803	3.044872	6.817846	8.391026	5.717949	15	-3.772974	-11.955128	-8.182154	-5.346154	-1.099897	1.357983	4.856479	3.818487	2.588235	15	-3.498496	-13.642017	-10.143521	-2.460504	-2.268244	0.233362	0.2675	0.0175	0.3175	0.065421	NA	NA	99.8924	96.2	NA	NA	0.0376642490128	3.6924	0.979670321016	0.887047268706	0.0345244	0.031512
hs	0.9	0.1	0.8625	0.754036	9.287179	22.334322	43.020513	26.153846	39	-13.047143	-29.712821	-16.665678	-33.733333	3.819524	4.884127	13.504449	16.773016	10.828571	31	-8.620322	-26.115873	-17.495551	-11.888889	-2.675878	0.255567	0.10125	0.025625	0.1425	0.253086	0.0354773	0.00269726	112.484	11.5	2.57665661241	0.03278004	2.28046395394	100.984	0.98107234663	1.21611554876	0.01477878	0.01602426
hs	0	0	0	NA	3.112821	9.403925	1.912821	2.512821	25	-6.291105	-21.887179	-15.596075	1.2	-6.891105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.137696	0.11	0.034375	0.165	0.3125	NA	NA	NA	NA	NA	NA	NA	NA	-0.217552516617	0.072871826465	0.0066631	0.001903
