sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
ss	0.9	0.1	0.9	0.857143	12.49487	14.34099	6.069231	9.282051	18	-1.846114	-5.505128	-3.659014	6.425641	-5.058934	12.40635	12.781	4.850794	8.628571	13	-0.374648	-0.593651	-0.219003	7.555556	-4.152425	0.09462	0.0675	0.045	0.0975	0.666667	0.0152897	0.00868901	38.7262	31.5	0.5651204	0.00660069	0.2065288	7.2262	-0.1527794	-0.1303085	0.00117255	0.00099701
ss	0.15	0.15	0.15	0.105263	17.18974	18.33765	12.34872	14.76923	18	-1.14791	-0.810256	0.337654	4.841026	-3.568423	5.933333	7.007299	9.666667	7.8	8	-1.073966	-2.066667	-0.992701	-3.733333	0.792701	0.156378	0.0475	0.041875	0.05875	0.881579	0.0674676	0.00696419	97.6	22.5918	2.270866	0.06050341	1.46329	75.0082	-0.753344	-0.9695528	0.00597632	0.00880524
ss	0.975	0.025	0.975	0.962963	13.47692	11.75491	15.75385	14.61538	5	1.722017	8.476923	6.754906	-2.276923	2.860478	13.41161	11.58967	13.79892	13.60526	5	1.821933	8.411606	6.589673	-0.387314	2.015591	0.186194	0.08625	0.070625	0.1175	0.818841	NA	NA	NA	NA	NA	NA	NA	NA	-0.3783526	-0.1178511	0.0049498	0.0013278
ss	1	0	0	NA	12.31923	12.4602	14.19359	13.25641	15	-0.14097	-2.680769	-2.539799	-1.874359	0.79621	12.31923	12.4602	14.19359	13.25641	15	-0.14097	-2.680769	-2.539799	-1.874359	0.79621	0.192062	0.06375	0.048125	0.08875	0.754902	NA	NA	NA	NA	NA	NA	NA	NA	-0.08838415	0.007464604	0.0018426	0.0001435
ss	0.2	0.2	0	0.002604	11.27692	14.81118	4.620513	7.948718	26	-3.534259	-14.72308	-11.18882	6.65641	-6.862464	8.964286	8.099174	10.17857	9.571429	5	0.865112	3.964286	3.099174	-1.214286	1.472255	0.048134	0.05375	0.038125	0.07875	0.709302	0.0377517	0.0131851	73.3929	32.1794	1.051943	0.0245666	0.8245007	41.2135	-0.1188131	-0.1187575	0.00100688	0.00100261
ss	0.025	0.025	0.025	0.016807	16.51538	21.39393	10.9718	13.74359	38	-4.878545	-21.48462	-16.60607	5.54359	-7.65034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.093348	0.0425	0.036875	0.05375	0.867647	NA	NA	NA	NA	NA	NA	NA	NA	-0.3086109	-0.4718077	0.00189225	0.00340478
ss	0.6	0.4	0.6	0.5	7.5	9.874121	9.115385	8.307692	20	-2.374121	-12.5	-10.12588	-1.615385	-1.566429	6.021739	6.69471	10.67391	8.347826	9	-0.672971	-2.978261	-2.30529	-4.652174	1.653116	0.120574	0.045	0.035	0.06	0.777778	0.0254974	0.0217124	41.596	35.85	0.160693	0.003785	0.1486604	5.746	-0.697986	-0.5353206	0.0110223	0.0074096
ss	0.975	0.025	0.025	0.013913	16.39487	17.39726	20.42564	18.41026	16	-1.00239	0.394872	1.397261	-4.030769	1.012995	16.37247	17.26625	18.25911	17.31579	17	-0.893777	-0.62753	0.266247	-1.88664	0.049543	0.240835	0.0425	0.036875	0.05375	0.867647	NA	NA	NA	NA	NA	NA	NA	NA	0.04256828	-0.3262304	0.00038904	0.00381672
ss	0.175	0.175	0.175	0.123894	10.79744	15.98667	7.048718	8.923077	26	-5.189237	-15.20256	-10.01333	3.748718	-7.063596	7.714286	8.571429	12.61905	10.16667	10	-0.857143	-2.285714	-1.428571	-4.904762	1.595238	0.07461	0.035	0.0325	0.04	0.928571	0.0385504	0.0124357	55.6905	28.2907	1.131395	0.0261147	0.6772764	27.3998	-0.3803211	-0.372672	0.00395821	0.00381015
ss	0.175	0.175	0.175	0.123894	18.98846	20.45354	15.72949	17.35897	36	-1.465075	-17.01154	-15.54646	3.258974	-3.094563	2.285714	3.265306	3.714286	3	6	-0.979592	-3.714286	-2.734694	-1.428571	-0.265306	0.155898	0.04	0.03	0.055	0.75	0.0752651	0.0132023	125.19	31.9621	1.740625	0.0620628	1.365282	93.2279	-0.5243248	-0.4996613	0.00631058	0.00621058
ss	0.025	0.025	0.025	0.016807	16.38205	21.39393	19.82308	18.10256	22	-5.011878	-5.617949	-0.60607	-3.441026	-3.291365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.096897	0.05	0.04	0.065	0.8	NA	NA	NA	NA	NA	NA	NA	NA	-0.1442684	-0.2043358	0.00119776	0.00172982
ss	0.65	0.35	0.65	0.553191	13.45769	14.34099	6.696154	10.07692	17	-0.883293	-3.542308	-2.659014	6.761538	-4.264063	11.41846	10.74435	6.741538	9.08	15	0.674109	-3.581538	-4.255647	4.676923	-1.664353	0.093798	0.06625	0.04375	0.09625	0.660377	0.017115	0.0192531	39.5846	28.5934	-0.1177168	0.0021381	0.3252642	10.9912	-1.110274	-0.6992682	0.01380644	0.00623386
ss	0.025	0.025	0.025	0.016807	13.63462	19.74824	6.211538	9.923077	36	-6.113627	-22.36538	-16.25176	7.423077	-9.825166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11086	0.04	0.03	0.055	0.75	NA	NA	NA	NA	NA	NA	NA	NA	-0.2895257	-0.3510795	0.0054637	0.0067765
ss	0.05	0.05	0.0375	0.017094	9.985897	13.16549	16.42436	13.20513	20	-3.179598	-10.0141	-6.834505	-6.438462	0.039633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.116969	0.04	0.034375	0.05125	0.859375	0.0834986	0.0122146	117	22.1309	1.922198	0.071284	1.665199	94.8691	-0.3184958	-0.1986323	0.0042122	0.0023838
ss	0.775	0.225	0.75	0.626959	18.10256	17.39726	16.97436	17.53846	17	0.705303	1.102564	0.397261	1.128205	0.1412	16.12473	14.01757	15.67527	15.9	10	2.107164	6.124731	4.017567	0.449462	1.882433	0.216232	0.04625	0.03625	0.06125	0.783784	0.0135869	0.0244996	37.8452	37.9583	-0.5895507	0.0109127	-0.002984033	0.1131	-0.2823858	-0.4594682	0.00220768	0.00404585
ss	0.125	0.125	-0.2	0.046394	9.00641	13.63569	7.044872	8.025641	25	-4.629281	-15.99359	-11.36431	1.961538	-5.61005	6.6	7.2	7.9	7.25	9	-0.6	-2.4	-1.8	-1.3	0.05	0.04514	0.0475	0.0375	0.0625	0.789474	0.0162795	0.0155117	21.2	26.0286	0.04831207	0.0007678	-0.2051948	4.8286	0.00274616	-0.1529475	3.24e-05	0.0019791
ss	0.975	0.025	0.9625	0.926875	13.96667	15.28138	13.62308	13.79487	16	-1.314712	-2.033333	-0.718622	0.34359	-1.486506	13.97841	15.13753	11.65317	12.81579	16	-1.159124	-2.021592	-0.862468	2.325236	-2.321742	0.102398	0.04	0.034375	0.0475	0.859375	NA	NA	NA	NA	NA	NA	NA	NA	-0.8715879	-0.941736	0.01095744	0.01248967
ss	1	0	0	NA	9.026923	10.81451	8.665385	8.846154	18	-1.787591	-8.973077	-7.185486	0.361538	-1.96836	9.026923	10.81451	8.665385	8.846154	18	-1.787591	-8.973077	-7.185486	0.361538	-1.96836	0.124587	0.04	0.03	0.05	0.75	NA	NA	NA	NA	NA	NA	NA	NA	-0.1130428	-0.1633802	0.001537	0.0022505
ss	0.7	0.3	-0.075	0.015556	16.58333	17.86746	14.13462	15.35897	25	-1.284124	-8.416667	-7.132542	2.448718	-2.508483	15.64815	14.3905	16.12963	15.88889	12	1.25765	3.648148	2.390498	-0.481481	1.498391	0.143277	0.055	0.039375	0.08	0.715909	0.020216	0.019897	33.9894	32.1894	0.0159054	0.000319	0.05441151	1.8	-0.5662767	-0.6478571	0.00728414	0.00851731
ss	0.625	0.375	-0.0875	0.008344	11.73846	13.16549	7.953846	9.846154	19	-1.427034	-7.261538	-5.834505	3.784615	-3.319341	10.63333	11.123	7.866667	9.25	12	-0.489671	-1.366667	-0.876995	2.766667	-1.873005	0.149597	0.035	0.029375	0.0425	0.839286	0.0198594	0.0184564	30.185	29.9333	0.07326625	0.001403	0.008373539	0.2517	-0.3162304	-0.3100014	0.00351625	0.00348738
ss	0.725	0.275	0.5625	0.313187	13.69359	16.45687	15.07564	14.38462	27	-2.763279	-13.30641	-10.54313	-1.382051	-2.072253	10.91133	9.166904	11.51724	11.21429	12	1.744426	-1.08867	-2.833096	-0.605911	2.047382	0.140081	0.08625	0.035625	0.1425	0.413043	0.0214758	0.00653379	50.0776	20.6455	1.18994	0.01494201	0.8860764	29.4321	-0.253914	-0.3993979	0.00247816	0.00425606
ss	1	0	0.9875	0.963878	16.05769	16.92706	18.66026	17.35897	17	-0.869373	-0.942308	-0.072935	-2.602564	0.431909	16.05769	16.92706	18.66026	17.35897	17	-0.869373	-0.942308	-0.072935	-2.602564	0.431909	0.172026	0.04875	0.03875	0.06375	0.794872	NA	NA	NA	NA	NA	NA	NA	NA	-0.2548139	-0.4974104	0.0042902	0.0101493
ss	1	0	0	NA	27.63846	26.09589	22.20769	24.92308	32	1.542569	-4.361538	-5.904108	5.430769	-1.172815	27.63846	26.09589	22.20769	24.92308	32	1.542569	-4.361538	-5.904108	5.430769	-1.172815	0.188007	0.04375	0.03375	0.05875	0.771429	NA	NA	NA	NA	NA	NA	NA	NA	-0.690842	-0.7918704	0.00688243	0.0085536
ss	0.125	0.125	0.125	0.086957	11.52692	17.86746	17.85769	14.69231	27	-6.340535	-15.47308	-9.132542	-6.330769	-3.17515	12.8	11.04	13.2	13	5	1.76	7.8	6.04	-0.4	1.96	0.190599	0.04	0.034375	0.05125	0.859375	0.0295229	0.01637	45.7	35.1202	0.5897158	0.0131529	0.2633218	10.5798	-0.4110838	-0.7746717	0.0063979	0.0153652
ss	1	0	0	NA	14.28333	17.16216	13.25513	13.76923	21	-2.87883	-6.716667	-3.837837	1.028205	-3.392932	14.28333	17.16216	13.25513	13.76923	21	-2.87883	-6.716667	-3.837837	1.028205	-3.392932	0.182295	0.04375	0.038125	0.055	0.871429	NA	NA	NA	NA	NA	NA	NA	NA	-0.7707118	-0.6382837	0.01149223	0.0092618
ss	0	0	0	NA	23.9718	23.50981	29.25897	26.61538	17	0.461982	6.971795	6.509813	-5.287179	3.105572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.206761	0.04	0.034375	0.05125	0.859375	NA	NA	NA	NA	NA	NA	NA	NA	0.09745337	-0.1709373	0.00089607	0.00185427
ss	1	0	0	NA	14.05	12.4602	7.847436	10.94872	8	1.589799	6.05	4.460201	6.202564	-1.511483	14.05	12.4602	7.847436	10.94872	8	1.589799	6.05	4.460201	6.202564	-1.511483	0.120786	0.06625	0.050625	0.0975	0.764151	NA	NA	NA	NA	NA	NA	NA	NA	-0.3316123	-0.3987696	0.00319083	0.0038623
ss	0.65	0.35	0.6375	0.518519	16.52308	18.80785	9.835897	13.17949	21	-2.284773	-4.476923	-2.19215	6.687179	-5.628363	15.09539	17.55784	10.82461	12.96	17	-2.46246	-1.904615	0.557844	4.270769	-4.597844	0.135645	0.055	0.039375	0.08	0.715909	0.0120406	0.0261001	30.9631	41.8132	-0.7736549	0.0140595	-0.3004159	10.8501	-0.4821213	-0.5617143	0.00324537	0.00391005
ss	1	0	0	NA	11.7141	20.92373	12.13205	11.92308	38	-9.209631	-26.2859	-17.07627	-0.417949	-9.000656	11.7141	20.92373	12.13205	11.92308	38	-9.209631	-26.2859	-17.07627	-0.417949	-9.000656	0.092224	0.03625	0.030625	0.04375	0.844828	NA	NA	NA	NA	NA	NA	NA	NA	0.1966989	-0.1166294	0.00203459	0.001446
ss	0.875	0.125	-0.125	0.086957	9.774359	12.2251	13.40513	11.58974	26	-2.450744	-16.22564	-13.7749	-3.630769	-0.635359	9.236975	10.92708	13.05714	11.14706	20	-1.690103	-10.76303	-9.072922	-3.820168	0.219981	0.102379	0.04875	0.033125	0.0675	0.679487	NA	NA	34.842	102.2	NA	NA	-1.076108	67.358	-0.6035608	-0.5665648	0.0103811	0.0091722
ss	1	0	1	1	8.546154	9.403925	6.120513	7.333333	14	-0.857771	-5.453846	-4.596075	2.425641	-2.070592	8.546154	9.403925	6.120513	7.333333	14	-0.857771	-5.453846	-4.596075	2.425641	-2.070592	0.167514	0.05625	0.04625	0.07125	0.822222	NA	NA	NA	NA	NA	NA	NA	NA	-0.3026641	-0.09492623	0.004106	0.0010093
ss	1	0	0	NA	19.23205	20.45354	14.76795	17	29	-1.221486	-9.767949	-8.546463	4.464103	-3.453537	19.23205	20.45354	14.76795	17	29	-1.221486	-9.767949	-8.546463	4.464103	-3.453537	0.121385	0.0325	0.03	0.0375	0.923077	NA	NA	NA	NA	NA	NA	NA	NA	-0.5131124	-0.4837671	0.00502841	0.00466611
ss	0.75	0.25	0.7375	0.631388	18.13462	19.04295	11.86538	15	23	-0.908333	-4.865385	-3.957052	6.269231	-4.042948	17.95632	16.40729	11.62988	14.7931	16	1.549033	1.956322	0.407289	6.326437	-1.614186	0.090231	0.0425	0.0325	0.0575	0.764706	0.0150206	0.0159588	34.5368	31.2111	-0.06058781	0.0009382	0.1012516	3.3257	-0.3903753	-0.6977478	0.00364993	0.00819866
ss	0.025	0.025	0.025	0.016807	18.07564	19.04295	19.00128	18.53846	23	-0.967307	-4.924359	-3.957052	-0.925641	-0.504487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.211404	0.05125	0.04125	0.06625	0.804878	NA	NA	NA	NA	NA	NA	NA	NA	0.1228836	0.3220778	0.00118138	0.00275427
ss	0.8	0.2	0.8	0.727273	25.67692	20.68864	19.9641	22.82051	12	4.988288	13.67692	8.688635	5.712821	2.131878	24.98589	20.113	17.78831	21.3871	6	4.872883	18.98589	14.113	7.197581	1.274092	0.199802	0.0475	0.031875	0.06625	0.671053	0.0100985	0.0452118	24.3992	60.6607	-1.498971	0.0351133	-0.9107457	36.2615	-1.039848	-0.8363125	0.0107251	0.00710108
ss	0.9	0.1	0.9	0.857143	17.76923	16.69197	17.41026	17.58974	19	1.077264	-1.230769	-2.308033	0.358974	0.897777	17.33968	15.43366	16.14603	16.74286	14	1.906026	3.339683	1.433656	1.193651	1.309201	0.182833	0.05875	0.03625	0.08875	0.617021	0.0152736	0.0131883	34.5833	27.6667	0.1467958	0.0020853	0.2231414	6.9166	-0.5385404	-0.6882147	0.0075757	0.0110781
ss	1	0	0	NA	9.874359	17.63236	20.48462	15.17949	35	-7.758001	-25.12564	-17.36764	-10.61026	-2.452872	9.874359	17.63236	20.48462	15.17949	35	-7.758001	-25.12564	-17.36764	-10.61026	-2.452872	0.09513	0.03625	0.030625	0.0475	0.844828	NA	NA	NA	NA	NA	NA	NA	NA	-1.01496	-0.9492451	0.0181335	0.0156195
ss	0.975	0.025	0.9	0.768	15.03077	13.63569	12.45641	13.74359	14	1.395078	1.030769	-0.364309	2.574359	0.107898	14.90688	13.48186	10.46154	12.68421	14	1.425019	0.906883	-0.518136	4.445344	-0.797653	0.223487	0.09	0.039375	0.135	0.4375	NA	NA	NA	NA	NA	NA	NA	NA	-0.1005056	0.3064738	0.0012795	0.00312687
ss	0.975	0.025	0.9375	0.858974	20.89359	18.80785	26.33718	23.61538	18	2.08574	2.89359	0.80785	-5.44359	4.807534	20.79622	17.73929	24.30904	22.55263	14	3.056927	6.796221	3.739295	-3.512821	4.813337	0.173524	0.0575	0.041875	0.0825	0.728261	NA	NA	NA	NA	NA	NA	NA	NA	-0.2690562	-0.2617876	0.00289673	0.00288561
ss	0.95	0.05	0.925	0.8575	13.58205	13.40059	15.34103	14.46154	19	0.181458	-5.417949	-5.599407	-1.758974	1.060945	13.47511	13.09029	13.38976	13.43243	18	0.384812	-4.524893	-4.909706	0.085349	0.342138	0.249839	0.0575	0.041875	0.0825	0.728261	0.0226506	0.0763835	31.5164	114	-1.21558	0.0537329	-1.28569	82.4836	-0.5776451	-0.5188657	0.0119446	0.0113083
ss	0.975	0.025	0.9625	0.926875	9.160256	7.993336	9.660256	9.410256	8	1.16692	1.160256	-0.006664	-0.5	1.41692	9.082321	7.095718	7.707152	8.394737	5	1.986603	4.082321	2.095718	1.375169	1.299019	0.263719	0.125	0.074375	0.20375	0.595	NA	NA	NA	NA	NA	NA	NA	NA	-0.4126202	-0.2514398	0.0063662	0.0037233
ss	0.075	0.075	0.075	0.051282	26.5141	24.21511	27.38333	26.94872	27	2.298996	-0.485897	-2.784893	-0.869231	2.733611	13.33333	13.33333	13.66667	13.5	13	0	0.333333	0.333333	-0.333333	0.166667	0.2516	0.03875	0.033125	0.04625	0.854839	0.0324785	0.00583134	116.833	28.7432	1.717332	0.02664716	1.402344	88.0898	-0.1882543	-0.1812491	0.00101557	0.00096772
ss	0.975	0.025	0.975	0.962963	12.22692	12.9304	13.26026	12.74359	19	-0.703474	-6.773077	-6.069603	-1.033333	-0.186807	11.79217	11.8262	9.62888	10.71053	16	-0.034024	-4.207827	-4.173803	2.163293	-1.11567	0.196269	0.15125	0.045625	0.265	0.301653	NA	NA	NA	NA	NA	NA	NA	NA	0.7472201	0.7246288	0.0113359	0.0110946
ss	1	0	0	NA	12.84872	14.34099	8.279487	10.5641	21	-1.492268	-8.151282	-6.659014	4.569231	-3.776883	12.84872	14.34099	8.279487	10.5641	21	-1.492268	-8.151282	-6.659014	4.569231	-3.776883	0.130539	0.04625	0.030625	0.065	0.662162	NA	NA	NA	NA	NA	NA	NA	NA	-0.1936049	-0.1518937	0.0029465	0.0021995
ss	1	0	0	NA	13.41026	11.51981	11.41026	12.41026	7	1.890448	6.410256	4.519808	2	0.890448	13.41026	11.51981	11.41026	12.41026	7	1.890448	6.410256	4.519808	2	0.890448	0.243012	0.06	0.0375	0.09	0.625	NA	NA	NA	NA	NA	NA	NA	NA	-0.7020302	-0.6567315	0.0137061	0.0119537
ss	0.975	0.025	0.95	0.893486	6.562821	5.877453	5.69359	6.128205	8	0.685367	-1.437179	-2.122547	0.869231	0.250752	6.458839	5.203526	3.804318	5.131579	6	1.255313	0.458839	-0.796474	2.654521	-0.071948	0.255459	0.12875	0.078125	0.21875	0.606796	NA	NA	NA	NA	NA	NA	NA	NA	0.3558623	0.1566779	0.00362521	0.0018367
ss	1	0	0.9875	0.963878	8.483333	7.52314	6.234615	7.358974	1	0.960193	7.483333	6.52314	2.248718	-0.164166	8.483333	7.52314	6.234615	7.358974	1	0.960193	7.483333	6.52314	2.248718	-0.164166	0.303684	0.19	0.0675	0.33	0.355263	NA	NA	NA	NA	NA	NA	NA	NA	0.1056695	0.4404577	0.0039566	0.0138111
ss	0.975	0.025	-0.025	0.016807	17.84615	16.45687	24.61538	21.23077	19	1.389285	-1.153846	-2.543131	-6.769231	4.7739	17.29285	15.61058	23.444	20.36842	16	1.682268	1.292848	-0.389421	-6.151147	4.757842	0.274908	0.06125	0.045625	0.0925	0.744898	NA	NA	NA	NA	NA	NA	NA	NA	-0.5466132	-0.5537256	0.0077695	0.0079694
ss	1	0	0	NA	21.20128	24.6853	15.56795	18.38462	31	-3.484021	-9.798718	-6.314697	5.633333	-6.300688	21.20128	24.6853	15.56795	18.38462	31	-3.484021	-9.798718	-6.314697	5.633333	-6.300688	0.105695	0.03625	0.030625	0.04375	0.844828	NA	NA	NA	NA	NA	NA	NA	NA	-0.7334585	-0.3976748	0.007259	0.00311978
ss	0.2	0.2	0.2	0.142857	23.01538	22.33432	28.06154	25.53846	23	0.681063	0.015385	-0.665678	-5.046154	3.20414	21.10714	18.12672	23.75	22.42857	3	2.980421	18.10714	15.12672	-2.642857	4.30185	0.315145	0.0425	0.036875	0.05375	0.867647	0.0396122	0.0103153	54.8036	40.1704	1.345509	0.0292969	0.3106255	14.6332	-0.4700475	-0.2985347	0.00420327	0.00214133
ss	0.1	0.1	0.1	0.068966	16.9	16.45687	13.76667	15.33333	19	0.443131	-2.1	-2.543131	3.133333	-1.123536	13.5	12.54546	11.16667	12.33333	10	0.954545	3.5	2.545455	2.333333	-0.212121	0.153877	0.0475	0.031875	0.06625	0.671053	0.00991394	0.00589136	31.3333	22.1444	0.520455	0.00402258	0.3470968	9.1889	-1.084153	-1.172185	0.00994154	0.01110882
ss	1	0	0	NA	9.664103	11.51981	9.105128	9.384615	18	-1.855706	-8.335897	-6.480192	0.558974	-2.135193	9.664103	11.51981	9.105128	9.384615	18	-1.855706	-8.335897	-6.480192	0.558974	-2.135193	0.158144	0.045	0.039375	0.05625	0.875	NA	NA	NA	NA	NA	NA	NA	NA	-0.8795852	-1.04681	0.0229887	0.0304593
ss	1	0	0.9375	0.844444	18.12436	14.34099	15.26026	16.69231	11	3.783373	7.124359	3.340986	2.864103	2.351322	18.12436	14.34099	15.26026	16.69231	11	3.783373	7.124359	3.340986	2.864103	2.351322	0.310622	0.065	0.0425	0.095	0.653846	NA	NA	NA	NA	NA	NA	NA	NA	0.6885405	0.3428523	0.00818981	0.0047922
ss	1	0	0	NA	15.46923	18.80785	27.91539	21.69231	20	-3.338619	-4.530769	-1.19215	-12.44615	2.884458	15.46923	18.80785	27.91539	21.69231	20	-3.338619	-4.530769	-1.19215	-12.44615	2.884458	0.279496	0.03875	0.033125	0.05	0.854839	NA	NA	NA	NA	NA	NA	NA	NA	-0.2287801	-0.1721835	0.0029961	0.0020621
ss	0.025	0.025	0.025	0.016807	14.44615	17.16216	8.733333	11.58974	25	-2.716009	-10.55385	-7.837837	5.712821	-5.57242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.069741	0.035	0.029375	0.0425	0.839286	NA	NA	NA	NA	NA	NA	NA	NA	-0.7220359	-0.7982898	0.00837467	0.00981509
ss	0.875	0.125	0.1125	0.018229	15.08461	16.69197	14.04359	14.5641	23	-1.607352	-7.915385	-6.308033	1.041026	-2.127864	14.92101	15.05509	12.8437	13.88235	20	-0.134076	-5.078992	-4.944915	2.077311	-1.172732	0.18782	0.04	0.03	0.05	0.75	0.0082054	0.0463336	23.042	63.65	-1.731075	0.0381282	-1.016081	40.608	-0.1779841	-0.5098495	0.00118608	0.00430133
ss	0.325	0.325	0.325	0.242991	12.24615	14.81118	9.087179	10.66667	18	-2.565028	-5.753846	-3.188818	3.158974	-4.144515	7.230769	7.411679	14.76923	11	1	-0.180909	6.230769	6.411679	-7.538462	3.588321	0.086439	0.045	0.029375	0.0575	0.652778	0.0210477	0.00564526	49.5385	22.3447	1.315975	0.01540244	0.796161	27.1938	-1.263972	-1.197582	0.00992448	0.00897126
ss	1	0	0	NA	20.66667	18.80785	14	17.33333	20	1.858817	0.666667	-1.19215	6.666667	-1.474517	20.66667	18.80785	14	17.33333	20	1.858817	0.666667	-1.19215	6.666667	-1.474517	0.189431	0.04125	0.035625	0.0525	0.863636	NA	NA	NA	NA	NA	NA	NA	NA	-0.2949206	-0.4532897	0.0042247	0.0065777
ss	1	0	0	NA	14.13974	13.63569	15.96282	15.05128	12	0.504052	2.139744	1.635691	-1.823077	1.415591	14.13974	13.63569	15.96282	15.05128	12	0.504052	2.139744	1.635691	-1.823077	1.415591	0.193316	0.0725	0.05	0.1175	0.689655	NA	NA	NA	NA	NA	NA	NA	NA	-0.2900986	-0.4527805	0.003954	0.0066019
ss	0.35	0.35	0.15	0.062222	26.01795	25.3906	15.93077	20.97436	29	0.627351	-2.982051	-3.609402	10.08718	-4.416239	13.26374	16.35151	23.50549	18.38462	14	-3.087777	-0.736264	2.351513	-10.24176	2.033102	0.141185	0.0425	0.0325	0.0575	0.764706	0.0233521	0.0087599	77.1484	30.5185	0.9805024	0.0145922	0.9273978	46.6299	-0.3154361	-0.5644508	0.0020832	0.00400109
ss	0.05	0.05	0.05	0.033898	20.8359	27.03628	40.08718	30.46154	26	-6.200387	-5.164103	1.036285	-19.25128	3.425254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.314077	0.0425	0.0325	0.0575	0.764706	0.326447	0.00836428	200	29.0128	3.664297	0.3180827	1.93058	170.9872	-1.206259	-1.046039	0.01972611	0.01509768
ss	1	0	1	1	15.0141	12.2251	8.421795	11.71795	7	2.789	8.014103	5.225103	6.592308	-0.507154	15.0141	12.2251	8.421795	11.71795	7	2.789	8.014103	5.225103	6.592308	-0.507154	0.168959	0.0725	0.056875	0.10375	0.784483	NA	NA	NA	NA	NA	NA	NA	NA	-0.3014132	-0.5054592	0.00322857	0.00649019
ss	0.125	0.125	0.125	0.086957	11.08974	11.75491	6.858974	8.974359	16	-0.665163	-4.910256	-4.245094	4.230769	-2.780547	0.6	0.48	0.4	0.5	0	0.12	0.6	0.48	0.2	0.02	0.090108	0.04375	0.038125	0.055	0.871429	0.106316	0.00835681	153.5	20.937	2.543339	0.09795919	1.992183	132.563	-0.8597546	-0.4034893	0.01004763	0.00314676
ss	1	0	0	NA	13.8859	15.51648	16.52436	15.20513	21	-1.630579	-7.114103	-5.483524	-2.638462	-0.311348	13.8859	15.51648	16.52436	15.20513	21	-1.630579	-7.114103	-5.483524	-2.638462	-0.311348	0.167405	0.0425	0.0325	0.0575	0.764706	NA	NA	NA	NA	NA	NA	NA	NA	-0.667437	-0.7059878	0.0107891	0.0120894
ss	0.075	0.075	-0.05	0.023005	14.18462	15.51648	11.35385	12.76923	21	-1.331861	-6.815385	-5.483524	2.830769	-2.747246	10	10	11	10.5	9	0	1	1	-1	0.5	0.115074	0.06	0.0375	0.0975	0.625	0.0269498	0.0130522	54.1667	28.9557	0.7250192	0.0138976	0.6262993	25.211	-0.3776756	-0.1159359	0.00440429	0.00110974
ss	0.725	0.275	0.575	0.328496	12.31154	13.63569	12.45769	12.38462	17	-1.324153	-4.688462	-3.364309	-0.146154	-1.251076	9.960591	11.20399	11.32512	10.64286	17	-1.243403	-7.039409	-5.796006	-1.364532	-0.561137	0.108282	0.0475	0.041875	0.05875	0.881579	0.0175981	0.0453163	31.2463	44.4182	-0.9458758	0.0277182	-0.3517483	13.1719	-0.5696992	-0.6135275	0.0075387	0.00834258
ss	1	0	0	NA	11.81154	16.69197	25.16282	18.48718	15	-4.880429	-3.188462	1.691967	-13.35128	1.795212	11.81154	16.69197	25.16282	18.48718	15	-4.880429	-3.188462	1.691967	-13.35128	1.795212	0.308936	0.085	0.034375	0.13	0.404412	NA	NA	NA	NA	NA	NA	NA	NA	-0.4323752	-0.5861589	0.010003	0.0154699
ss	0.875	0.125	0.8625	0.787698	13.10769	18.10256	18.78974	15.94872	30	-4.994863	-16.89231	-11.89744	-5.682051	-2.153838	10.87059	11.65555	12.24706	11.55882	11	-0.784961	-0.129412	0.655549	-1.376471	-0.096726	0.169913	0.0675	0.036875	0.09375	0.546296	0.00950386	0.0300527	38.6756	29.6	-1.151254	0.02054884	0.2674345	9.0756	0.01989344	0.06146841	0.00010707	0.00031216
ss	1	0	0	NA	5.262821	8.228434	18.58333	11.92308	16	-2.965614	-10.73718	-7.771566	-13.32051	3.694642	5.262821	8.228434	18.58333	11.92308	16	-2.965614	-10.73718	-7.771566	-13.32051	3.694642	0.076869	0.08375	0.053125	0.13625	0.634328	NA	NA	NA	NA	NA	NA	NA	NA	0.07626408	0.05474797	0.0011644	0.0008342
